Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-341.5818028329952,591.4434347198536,-302.3321175592912,-312.87517254340247,18.716430781170803,-174.40117814339447,1.1537790302405377
-341.5818028329952,591.4434347198536,-302.3321175592912,-312.87517254340247,18.716430781170803,-174.40117814339447,1.1537790302405377
-341.5818028329952,591.4434347198536,-302.3321175592912,-312.87517254340247,18.716430781170803,-174.40117814339447,1.1537790302405377
