Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-32.98165849745224,-284.20109907724424,5.789522385404492,119.64926268329937,8.754278430585634,-0.3805162620466077,4.542967001235116
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-33.35133209218866,-284.577637574617,4.8927122630271835,119.27355975818323,9.67796532937761,0.2873469081940222,4.022086324183686
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-32.0891445963091,-284.81463000151456,-0.6859370735571488,119.11843550900902,8.528386881757884,0.5051624533956274,3.5411627175659066
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.332047085-484.33289114795264,46.4477155883952,-418.27137865855775,-223.3-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.782116345142697,-284.9904626083576,-4.620445386414173,119.33204708567608,6.512066194229775,0.6675182706543185,3.1079432110842924
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.323805637578864,-285.046415287884,-8.248075741009634,119.37082871560702,4.476169092601108,0.7848771375083445,2.7168627357024477
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-31.02796300533741,-285.0989241412869,-10.153401589725522,119.33235681089641,3.3551183127455264,0.8941979865524368,2.3711651522609687
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.521419342384647,-285.13335540663195,-11.578319409974847,119.30358284097792,2.892949460151849,0.9483618742082014,2.0721297499286386
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
-30.06349632247338,-285.1556196498377,-12.49519617815051,119.27738201261586,2.7777326926785433,0.9705883731047826,1.812113499653707
