Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-11.398960373890375,64.10631622804524,-6.923068716809366,-39.352554386594,3.621695834770996,-0.6664720743735102,-0.05269234590931529
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-14.02612202082934,78.99264949643857,-8.775725542509978,-43.51811853648012,3.8794074394649565,-1.0745755661353535,-0.07579002671461728
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-15.012585434898654,85.33970161113825,-9.591928308984286,-43.65248387734883,3.7932281611216583,-1.349767029335533,-0.08905223367794851
-14.666096815124204,84.33576597256757,-9.519775910570075,-40.65914383423726,3.454596571230482,-1.4797336204071745,-0.09341104721559122
-14.666096815124204,84.33576597256757,-9.519775910570075,-40.65914383423726,3.454596571230482,-1.4797336204071745,-0.09341104721559122
-14.666096815124204,84.33576597256757,-9.519775910570075,-40.65914383423726,3.454596571230482,-1.4797336204071745,-0.09341104721559122
-14.666096815124204,84.33576597256757,-9.519775910570075,-40.65914383423726,3.454596571230482,-1.4797336204071745,-0.09341104721559122
-14.666096815124204,84.33576597256757,-9.519775910570075,-40.65914383423726,3.454596571230482,-1.4797336204071745,-0.09341104721559122
